name,metal_pixels,total_pixels,metal_ratio,is_metal,mirror_pixels,mirror_ratio,is_mirror,diffuse_pixels,diffuse_ratio,is_diffuse
1200_ceramic_tile,0,4194304,0.0,False,0,0.0,False,915710,0.2183222770690918,True
js_concrete_base_003,0,4194304,0.0,False,0,0.0,False,491716,0.1172342300415039,False
tc_tiles_064,0,4194304,0.0,False,3630392,0.8655529022216797,True,412889,0.09844040870666504,False
acg_wicker_002,0,4194304,0.0,False,3754,0.0008950233459472656,False,1130549,0.2695438861846924,True
0220_bark_old_ginko,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
1934_ceramic_004,0,4194304,0.0,False,0,0.0,False,4182971,0.997298002243042,True
1079_stylized_rock_tile,0,4194304,0.0,False,5,1.1920928955078125e-06,False,4189720,0.9989070892333984,True
st_camouflage_028,0,4194304,0.0,False,0,0.0,False,4185842,0.9979825019836426,True
acg_planks_017,39344,4194304,0.009380340576171875,False,0,0.0,False,3637258,0.867189884185791,True
st_brown_leather_021,0,4194304,0.0,False,0,0.0,False,0,0.0,False
1566_bucher_tile,2840714,4194304,0.677278995513916,True,3854517,0.9189884662628174,True,215248,0.051319122314453125,False
0561_rotten_wood_boards,673,4194304,0.00016045570373535156,False,3,7.152557373046875e-07,False,2245797,0.5354397296905518,True
tc_wood_034,45174,4194304,0.010770320892333984,False,0,0.0,False,4191742,0.9993891716003418,True
js_fabric_pattern_002,0,4194304,0.0,False,0,0.0,False,4114929,0.9810755252838135,True
1673_plastic_base,0,4194304,0.0,False,4194304,1.0,True,0,0.0,False
js_stylized_024_leather_sofa_002,136040,4194304,0.03243446350097656,False,21709,0.00517582893371582,False,1587726,0.3785433769226074,True
1075_stylized_rock_tile,0,4194304,0.0,False,237882,0.05671548843383789,False,3151278,0.7513232231140137,True
cgbc_dirty_gold_001,3958155,4194304,0.9436976909637451,True,307107,0.07322001457214355,False,175241,0.041780710220336914,False
js_wood_wall_001,0,4194304,0.0,False,2420689,0.5771372318267822,True,359747,0.0857703685760498,False
acg_concrete_005,0,4194304,0.0,False,0,0.0,False,78310,0.01867055892944336,False
acg_paving_stones_026,0,4194304,0.0,False,48,1.1444091796875e-05,False,260681,0.062151193618774414,False
1925_metal_chainmail,4194304,4194304,1.0,True,2801451,0.6679179668426514,True,1244984,0.2968273162841797,True
st_marble_036,0,4194304,0.0,False,4194304,1.0,True,0,0.0,False
tc_bricks_018,0,4194304,0.0,False,0,0.0,False,4182399,0.9971616268157959,True
0457_stacked_rectangular_stones,0,4194304,0.0,False,0,0.0,False,4179599,0.9964940547943115,True
0660_church_tiles,0,4194304,0.0,False,346066,0.08250856399536133,False,1052807,0.2510087490081787,True
tc_tiles_111,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
tc_wood_047,0,4194304,0.0,False,0,0.0,False,4161674,0.992220401763916,True
1786_fabric_silk,230404,4194304,0.054932594299316406,False,0,0.0,False,3393310,0.809028148651123,True
th_red_bricks_004,0,4194304,0.0,False,1,2.384185791015625e-07,False,4140978,0.9872860908508301,True
acg_concrete_044_d,0,4194304,0.0,False,17,4.0531158447265625e-06,False,3985324,0.9501752853393555,True
1117_damaged_broken_wall_v2,0,4194304,0.0,False,100109,0.02386784553527832,False,1421674,0.33895349502563477,True
0153_fabric_suit_vintage,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
1819_wood_stylized_planks,0,4194304,0.0,False,0,0.0,False,4047268,0.9649438858032227,True
acg_wood_siding_013,0,4194304,0.0,False,0,0.0,False,3417260,0.8147382736206055,True
0771_macro_hull,75701,4194304,0.018048524856567383,False,139830,0.033338069915771484,False,0,0.0,False
1699_pavement_tile1,0,4194304,0.0,False,3264429,0.7783005237579346,True,230624,0.05498504638671875,False
th_medieval_wall_002,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
acg_paving_stones_007,0,4194304,0.0,False,0,0.0,False,3557684,0.8482179641723633,True
st_hungarian_parquet_006,0,4194304,0.0,False,0,0.0,False,0,0.0,False
acg_wood_siding_008,3363,4194304,0.0008018016815185547,False,4162,0.0009922981262207031,False,3231923,0.7705504894256592,True
ms_plastic002_056,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
0566_rotten_wood_boards,844,4194304,0.00020122528076171875,False,0,0.0,False,2929205,0.6983768939971924,True
acg_bricks_030,0,4194304,0.0,False,6348,0.0015134811401367188,False,2943137,0.7016985416412354,True
th_kitchen_wood,0,4194304,0.0,False,5387,0.0012843608856201172,False,1404612,0.3348855972290039,True
st_bamboo_fence_001,0,4194304,0.0,False,0,0.0,False,2639642,0.6293396949768066,True
tc_concrete_023,0,4194304,0.0,False,0,0.0,False,4184164,0.9975824356079102,True
0493_rock_moss,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
1961_rock_wall_mossy_yet,0,4194304,0.0,False,3697437,0.881537675857544,True,97563,0.023260831832885742,False
0694_trunk,0,4194304,0.0,False,0,0.0,False,4174196,0.9952058792114258,True
acg_concrete_033,0,4194304,0.0,False,4,9.5367431640625e-07,False,3602218,0.8588356971740723,True
st_fabric_086,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
acg_bricks_082_a,0,4194304,0.0,False,0,0.0,False,3951807,0.9421842098236084,True
st_fabric_062_008,0,4194304,0.0,False,0,0.0,False,484844,0.11559581756591797,False
acg_fence_002,3929464,4194304,0.9368572235107422,True,115520,0.0275421142578125,False,493794,0.11772966384887695,False
acg_office_ceiling_001,0,4194304,0.0,False,262770,0.06264925003051758,False,3811662,0.9087710380554199,True
1863_hole_mesh,0,4194304,0.0,False,2257291,0.5381801128387451,True,1225806,0.2922549247741699,True
acg_carpet_001,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
tc_food_012,0,4194304,0.0,False,4194304,1.0,True,0,0.0,False
0930_ceramic_mat,0,4194304,0.0,False,237,5.650520324707031e-05,False,3017864,0.7195148468017578,True
1853_concrete_044,0,4194304,0.0,False,0,0.0,False,4121427,0.9826247692108154,True
tc_fabric_027,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
js_fabric_linen_001,0,4194304,0.0,False,3957,0.0009434223175048828,False,2840803,0.677300214767456,True
0714_deck_metal_gripstrips,162678,4194304,0.038785457611083984,False,2464325,0.587540864944458,True,0,0.0,False
0755_macro_hull,1467,4194304,0.0003497600555419922,False,185926,0.04432821273803711,False,0,0.0,False
st_roof_tile_007,0,4194304,0.0,False,3559,0.0008485317230224609,False,1293653,0.30843091011047363,True
st_fabric_143,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
acg_planks_021,0,4194304,0.0,False,0,0.0,False,4193988,0.9999246597290039,True
0369_metal_oxidized_aluminium,4194304,4194304,1.0,True,3573735,0.8520448207855225,True,0,0.0,False
acg_marble_023,0,4194304,0.0,False,4194304,1.0,True,0,0.0,False
1737_old_brick_generator,452,4194304,0.00010776519775390625,False,0,0.0,False,4058487,0.9676187038421631,True
acg_asphalt_022,0,4194304,0.0,False,0,0.0,False,4156998,0.9911055564880371,True
th_concrete_wall_005,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
ms_plastic003_004,0,4194304,0.0,False,104178,0.024837970733642578,False,4016421,0.9575893878936768,True
0024_shingles,0,4194304,0.0,False,0,0.0,False,4193412,0.9997873306274414,True
acg_paving_stones_012,0,4194304,0.0,False,0,0.0,False,919307,0.21917986869812012,True
2148_copper_plates,4186663,4194304,0.998178243637085,True,5934,0.0014147758483886719,False,3601274,0.8586106300354004,True
acg_painted_plaster_004,0,4194304,0.0,False,154953,0.036943674087524414,False,47129,0.011236429214477539,False
1601_japanese_style_concrete_retaining_wall_01,0,4194304,0.0,False,0,0.0,False,4125252,0.9835367202758789,True
tc_food_011,0,4194304,0.0,False,4189637,0.998887300491333,True,0,0.0,False
acg_leather_006,0,4194304,0.0,False,0,0.0,False,1571181,0.37459874153137207,True
acg_bricks_070,0,4194304,0.0,False,647,0.00015425682067871094,False,736963,0.1757056713104248,False
0726_wood_painted_peeling,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
th_gravel_embedded_concrete,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
acg_concrete_028,0,4194304,0.0,False,0,0.0,False,4158434,0.991447925567627,True
st_fabric_065_009,0,4194304,0.0,False,0,0.0,False,1949189,0.4647228717803955,True
acg_metal_walkway_009,3524814,4194304,0.8403811454772949,True,1337078,0.318784236907959,True,675998,0.16117048263549805,False
st_pavement_025,0,4194304,0.0,False,1,2.384185791015625e-07,False,1511139,0.36028361320495605,True
tc_metal_074,4194304,4194304,1.0,True,2116789,0.5046818256378174,True,0,0.0,False
0958_arcane_arabesque_patterns,1357092,4194304,0.32355594635009766,True,4191214,0.9992632865905762,True,0,0.0,False
0117_cliff,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
ms_gravel_037__snow_009_b,0,4194304,0.0,False,12804,0.0030527114868164062,False,719895,0.17163634300231934,False
js_tiles_decorative_004,0,4194304,0.0,False,1472602,0.35109567642211914,True,660314,0.15743112564086914,False
st_tiling_051,0,4194304,0.0,False,0,0.0,False,178144,0.04247283935546875,False
cgbc_bronze_002,4192721,4194304,0.9996225833892822,True,3692774,0.8804259300231934,True,119,2.8371810913085938e-05,False
0301_concrete_010,0,4194304,0.0,False,0,0.0,False,4087735,0.9745919704437256,True
ms_leatherstitch_062,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
ms_ground_030__snow_007_c,0,4194304,0.0,False,3658,0.0008721351623535156,False,3779738,0.9011597633361816,True
st_bronze_old_000,4194304,4194304,1.0,True,3215490,0.7666325569152832,True,11,2.6226043701171875e-06,False
acg_tiles_086,0,4194304,0.0,False,11003,0.002623319625854492,False,768467,0.18321681022644043,False
th_concrete_debris,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
2013_duct_tape,4178895,4194304,0.996326208114624,True,0,0.0,False,1123684,0.26790714263916016,True
0618_concrete_063,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
1444_wood,0,4194304,0.0,False,0,0.0,False,4194295,0.9999978542327881,True
cgbc_blue_tiles_001,0,4194304,0.0,False,3812696,0.9090175628662109,True,196,4.673004150390625e-05,False
st_padded_leather_001,0,4194304,0.0,False,0,0.0,False,4193864,0.9998950958251953,True
1893_metal_iron_plates,957867,4194304,0.22837328910827637,True,395947,0.09440112113952637,False,0,0.0,False
ms_paving_stone_05__snow_010_b,0,4194304,0.0,False,2649,0.0006315708160400391,False,3878731,0.9247615337371826,True
ms_plastic003_015,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
tc_others_032,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
1953_herringbone_brick_floor_-_procedural,0,4194304,0.0,False,0,0.0,False,4194047,0.9999387264251709,True
1493_skin_facial_hair,0,4194304,0.0,False,0,0.0,False,0,0.0,False
1687_pavement_tile1,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
0199_aluminium_brushed,4194304,4194304,1.0,True,3433152,0.8185272216796875,True,0,0.0,False
st_checkered_fabric,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
0745_biker_leather,0,4194304,0.0,False,0,0.0,False,87,2.0742416381835938e-05,False
st_white_leather,13681,4194304,0.0032618045806884766,False,0,0.0,False,0,0.0,False
0079_frog_leather_wrinkles,0,4194304,0.0,False,0,0.0,False,3961980,0.9446096420288086,True
st_tiling_056,0,4194304,0.0,False,0,0.0,False,1010732,0.24097728729248047,True
0724_wood_painted_peeling,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
acg_wood_009,0,4194304,0.0,False,0,0.0,False,33723,0.008040189743041992,False
1632_coconut_palm_tree_v3,0,4194304,0.0,False,0,0.0,False,4065761,0.9693529605865479,True
js_wood_roof,0,4194304,0.0,False,0,0.0,False,1037039,0.24724936485290527,True
1146_abandoned_hotel_marble_floor,269991,4194304,0.06437087059020996,False,1092810,0.2605462074279785,True,1338976,0.31923675537109375,True
tc_rooftop_006,0,4194304,0.0,False,0,0.0,False,51895,0.012372732162475586,False
1083_rock_faceted_1,0,4194304,0.0,False,0,0.0,False,1450424,0.3458080291748047,True
1370_camouflage_001,0,4194304,0.0,False,0,0.0,False,4194298,0.9999985694885254,True
st_square_parquet_texture_001,0,4194304,0.0,False,0,0.0,False,0,0.0,False
cgbc_brick_wall_029,0,4194304,0.0,False,0,0.0,False,4194302,0.9999995231628418,True
0253_grass_paver,6634,4194304,0.0015816688537597656,False,0,0.0,False,0,0.0,False
0979_snow,0,4194304,0.0,False,131578,0.03137063980102539,False,3568830,0.8508753776550293,True
tc_marble_015,0,4194304,0.0,False,4141089,0.9873125553131104,True,0,0.0,False
1223_rough_wall_paint,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
js_leather_worn_001,0,4194304,0.0,False,790897,0.18856453895568848,False,1241295,0.295947790145874,True
0938_granite_001,0,4194304,0.0,False,0,0.0,False,3603642,0.8591752052307129,True
acg_paving_stones_056,0,4194304,0.0,False,0,0.0,False,514375,0.12263655662536621,False
ms_paving_stones_015__grass_003,0,4194304,0.0,False,540539,0.1288745403289795,False,437870,0.10439634323120117,False
tc_fabric_020,4172383,4194304,0.9947736263275146,True,0,0.0,False,20935,0.004991292953491211,False
cgbc_manhole_cover_001,387449,4194304,0.09237504005432129,False,0,0.0,False,4030671,0.960986852645874,True
acg_wood_floor_030,0,4194304,0.0,False,4194304,1.0,True,0,0.0,False
acg_paving_stones_109,0,4194304,0.0,False,0,0.0,False,3092053,0.7372028827667236,True
cgbc_mossy_bark_001,0,4194304,0.0,False,0,0.0,False,2312755,0.5514037609100342,True
tc_paper_019,3260398,4194304,0.7773394584655762,True,275590,0.06570577621459961,False,1856114,0.4425320625305176,True
st_pavement_026,0,4194304,0.0,False,0,0.0,False,1732514,0.41306352615356445,True
acg_asphalt_024_c,0,4194304,0.0,False,0,0.0,False,3983999,0.9498593807220459,True
st_fabric_121,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
0709_deck_metal_gripstrips,177606,4194304,0.04234457015991211,False,103901,0.024771928787231445,False,0,0.0,False
ms_paving_stones_129__grass_004,0,4194304,0.0,False,2228780,0.5313825607299805,True,14830,0.003535747528076172,False
1067_stylized_rock_tile,0,4194304,0.0,False,0,0.0,False,4193129,0.9997198581695557,True
cgbc_rusty_corrugated_metal_panel_002,3387412,4194304,0.807621955871582,True,564749,0.13464665412902832,False,6760,0.0016117095947265625,False
st_wood_parquet_068,0,4194304,0.0,False,0,0.0,False,74780,0.017828941345214844,False
1690_pavement_tile1,0,4194304,0.0,False,0,0.0,False,4149787,0.9893863201141357,True
cgbc_small_tiles_004,0,4194304,0.0,False,3920829,0.9347984790802002,True,0,0.0,False
0009_particle_board,0,4194304,0.0,False,0,0.0,False,4081220,0.9730386734008789,True
acg_wood_floor_007,0,4194304,0.0,False,0,0.0,False,133093,0.03173184394836426,False
1596_japanese_style_concrete_retaining_wall_01,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
ms_ground_037__snow_007_c,0,4194304,0.0,False,4230,0.0010085105895996094,False,2630071,0.6270577907562256,True
th_rust_coarse_001,0,4194304,0.0,False,3,7.152557373046875e-07,False,4159007,0.9915845394134521,True
js_foam_soundproofing,0,4194304,0.0,False,4086,0.0009741783142089844,False,4082560,0.973358154296875,True
1302_pattern_tile,924184,4194304,0.22034263610839844,True,2481119,0.5915448665618896,True,742768,0.17708969116210938,False
st_tiling_023,0,4194304,0.0,False,4096576,0.9766998291015625,True,0,0.0,False
st_fabric_067_004,0,4194304,0.0,False,13,3.0994415283203125e-06,False,1974750,0.47081708908081055,True
0790_stylized_rock,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
tc_plastic_016,0,4194304,0.0,False,0,0.0,False,0,0.0,False
1883_roofing,0,4194304,0.0,False,78372,0.018685340881347656,False,3815050,0.909578800201416,True
acg_fabric_056,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
st_tiling_021,0,4194304,0.0,False,4096576,0.9766998291015625,True,0,0.0,False
acg_paving_stones_048,0,4194304,0.0,False,0,0.0,False,3975370,0.9478020668029785,True
st_fabric_084,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
acg_sign_022,2114,4194304,0.0005040168762207031,False,2290067,0.5459945201873779,True,1404009,0.33474183082580566,True
0621_concrete_063,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
cgbc_striped_metal_wall_001,3104768,4194304,0.740234375,True,3609491,0.8605697154998779,True,0,0.0,False
1541_furniture_plastic_melamine,0,4194304,0.0,False,4140324,0.9871301651000977,True,15029,0.003583192825317383,False
0246_grass_paver,6075,4194304,0.0014483928680419922,False,0,0.0,False,0,0.0,False
acg_marble_015,0,4194304,0.0,False,4194257,0.9999887943267822,True,0,0.0,False
th_worn_patterned_pavers,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
0926_ceramic_mat,0,4194304,0.0,False,887484,0.2115926742553711,True,482349,0.11500096321105957,False
1268_dark_stone_tiles,4705,4194304,0.0011217594146728516,False,0,0.0,False,4193109,0.9997150897979736,True
acg_painted_metal_010,0,4194304,0.0,False,2820794,0.6725296974182129,True,393192,0.09374427795410156,False
tc_others_030,0,4194304,0.0,False,1042418,0.24853181838989258,True,2440110,0.5817675590515137,True
cgbc_natural_stone_005,0,4194304,0.0,False,4194304,1.0,True,0,0.0,False
0488_rock_moss,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
0723_wood_painted_peeling,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
2179_bruno_copacabana,0,4194304,0.0,False,1595,0.0003802776336669922,False,3899541,0.9297230243682861,True
tc_plants_007,0,4194304,0.0,False,0,0.0,False,0,0.0,False
1638_coconut_palm_tree_v3,0,4194304,0.0,False,0,0.0,False,4053751,0.9664895534515381,True
0062_cardboard,0,4194304,0.0,False,713712,0.17016220092773438,False,2660933,0.634415864944458,True
ms_paintedplaster002_015,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
2101_square_wall,0,4194304,0.0,False,0,0.0,False,3918557,0.9342567920684814,True
acg_fence_003,4188191,4194304,0.9985425472259521,True,113604,0.027085304260253906,False,230041,0.05484604835510254,False
acg_leather_031,0,4194304,0.0,False,267819,0.06385302543640137,False,1378230,0.3285956382751465,True
cgbc_white_tiles_006,0,4194304,0.0,False,3845985,0.9169542789459229,True,286783,0.0683743953704834,False
acg_carpet_008,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
st_pavement_030,0,4194304,0.0,False,7,1.6689300537109375e-06,False,1688370,0.4025387763977051,True
tc_tiles_055,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
2021_pw_concrete_wall001,403615,4194304,0.09622931480407715,False,134,3.1948089599609375e-05,False,2977891,0.709984540939331,True
th_asphalt_floor,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
th_embedded_rock_floor,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
acg_wood_chips_001,0,4194304,0.0,False,3,7.152557373046875e-07,False,1361918,0.3247065544128418,True
0454_stacked_rectangular_stones,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
acg_fabric_063,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
cgbc_square_tiles_003,0,4194304,0.0,False,20,4.76837158203125e-06,False,4138758,0.9867568016052246,True
0026_shingles,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
cgbc_windmill_tiles_004,0,4194304,0.0,False,36,8.58306884765625e-06,False,4135883,0.9860713481903076,True
acg_wood_077,0,4194304,0.0,False,0,0.0,False,3469132,0.8271055221557617,True
th_castle_wall_slates,0,4194304,0.0,False,495157,0.11805462837219238,False,1440834,0.3435215950012207,True
1974_rock_wall_mossy_yet,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
1413_ground_cracked_ground,0,4194304,0.0,False,0,0.0,False,4193585,0.999828577041626,True
cgbc_windmill_tiles_006,0,4194304,0.0,False,27,6.4373016357421875e-06,False,4134490,0.9857392311096191,True
acg_paving_stones_115_b,0,4194304,0.0,False,476975,0.11371970176696777,False,347577,0.08286881446838379,False
th_corrugated_iron,4192961,4194304,0.9996798038482666,True,0,0.0,False,4194303,0.9999997615814209,True
0501_sci_fi_007,4194304,4194304,1.0,True,1553724,0.3704366683959961,True,0,0.0,False
js_wood_floor_002,0,4194304,0.0,False,3794741,0.9047367572784424,True,22041,0.005254983901977539,False
1220_rough_wall_paint,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
1227_rough_wall_paint,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
ms_bricks_081_c__concrete_040,0,4194304,0.0,False,20,4.76837158203125e-06,False,1617582,0.38566160202026367,True
ms_paving_stones_009__grass_004,0,4194304,0.0,False,1362895,0.324939489364624,True,37229,0.00887608528137207,False
cgbc_metal_tiles_004,4194146,4194304,0.999962329864502,True,4186919,0.998239278793335,True,0,0.0,False
th_brown_planks_004,0,4194304,0.0,False,0,0.0,False,181133,0.04318547248840332,False
st_woodparquet_081,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
acg_wood_080,4231,4194304,0.001008749008178711,False,12310,0.0029349327087402344,False,98835,0.02356410026550293,False
acg_wood_floor_053,0,4194304,0.0,False,174,4.1484832763671875e-05,False,2315,0.0005519390106201172,False
0426_old_wood,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
tc_plastic_010,0,4194304,0.0,False,4145752,0.9884243011474609,True,27,6.4373016357421875e-06,False
js_fabric_mattress_001_004,0,4194304,0.0,False,0,0.0,False,4174871,0.9953668117523193,True
acg_fabric_039,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
ms_ground_040__snow_010_a,0,4194304,0.0,False,1634,0.0003895759582519531,False,1935200,0.46138763427734375,True
th_laminate_floor_003,0,4194304,0.0,False,0,0.0,False,3,7.152557373046875e-07,False
js_stylized_021_wood_tables_002,0,4194304,0.0,False,0,0.0,False,4178801,0.9963037967681885,True
st_fabric_154,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
tc_rooftop_008,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
0167_marco_b_broken_concrete_tiles,0,4194304,0.0,False,326725,0.07789731025695801,False,68567,0.016347646713256836,False
0917_ceramic_mat,0,4194304,0.0,False,2456133,0.585587739944458,True,240068,0.057236671447753906,False
1651_coconut_palm_tree_v3,0,4194304,0.0,False,0,0.0,False,4122915,0.9829795360565186,True
2152_copper_plates,4172342,4194304,0.9947638511657715,True,46,1.0967254638671875e-05,False,4164718,0.9929461479187012,True
js_facades_004,0,4194304,0.0,False,2077305,0.4952681064605713,True,856819,0.20428156852722168,True
2188_bruno_copacabana,0,4194304,0.0,False,44434,0.010593891143798828,False,2241850,0.5344986915588379,True
ms_paving_stones_126_b__grass_001,0,4194304,0.0,False,4127,0.0009839534759521484,False,1281541,0.3055431842803955,True
st_fabric_064_002,0,4194304,0.0,False,0,0.0,False,1531672,0.36517906188964844,True
1594_japanese_style_concrete_retaining_wall_01,0,4194304,0.0,False,0,0.0,False,3914208,0.9332199096679688,True
1403_stylized_wood_planks_v2,0,4194304,0.0,False,6261,0.0014927387237548828,False,115511,0.027539968490600586,False
1357_sand,0,4194304,0.0,False,154928,0.036937713623046875,False,3534870,0.8427786827087402,True
1525_wood_base,0,4194304,0.0,False,4194290,0.9999966621398926,True,0,0.0,False
acg_tiles_120,0,4194304,0.0,False,3413091,0.813744306564331,True,740583,0.17656874656677246,False
st_wood_parquet_059,0,4194304,0.0,False,0,0.0,False,121825,0.02904534339904785,False
0188_aluminium_brushed,4192101,4194304,0.9994747638702393,True,81896,0.019525527954101562,False,297,7.081031799316406e-05,False
ms_bricks_014__concrete_028,0,4194304,0.0,False,0,0.0,False,2269389,0.5410645008087158,True
js_holidays_ornaments_002,139438,4194304,0.03324460983276367,False,5857,0.0013964176177978516,False,1405181,0.3350212574005127,True
js_stylized_022_tatami,0,4194304,0.0,False,0,0.0,False,3363739,0.8019778728485107,True
st_jean_003,0,4194304,0.0,False,0,0.0,False,0,0.0,False
acg_bricks_005,0,4194304,0.0,False,0,0.0,False,1872500,0.4464387893676758,True
cgbc_wood_006,0,4194304,0.0,False,0,0.0,False,0,0.0,False
ms_white_sandstone_blocks_02__snow_ground_003,0,4194304,0.0,False,34820,0.008301734924316406,False,3797465,0.905386209487915,True
js_food_candy_cane,0,4194304,0.0,False,4194304,1.0,True,0,0.0,False
acg_metal_046_b,4052849,4194304,0.9662744998931885,True,254713,0.06072831153869629,False,0,0.0,False
tc_fabrics_061,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
th_stone_tiles,0,4194304,0.0,False,504550,0.12029409408569336,False,557426,0.13290071487426758,False
acg_wood_030,0,4194304,0.0,False,0,0.0,False,151,3.600120544433594e-05,False
acg_marble_020,0,4194304,0.0,False,4194304,1.0,True,0,0.0,False
acg_bricks_054,0,4194304,0.0,False,48494,0.011561870574951172,False,1567771,0.37378573417663574,True
st_tiling_013,0,4194304,0.0,False,4096576,0.9766998291015625,True,0,0.0,False
js_tactile_blocks_concrete_lines,0,4194304,0.0,False,0,0.0,False,4194299,0.9999988079071045,True
ms_paving_stones_132__grass_004,0,4194304,0.0,False,1669747,0.3980987071990967,True,155866,0.03716135025024414,False
tc_metal_066,4194304,4194304,1.0,True,2964972,0.706904411315918,True,1,2.384185791015625e-07,False
0939_granite_001,0,4194304,0.0,False,0,0.0,False,3443542,0.8210043907165527,True
acg_solar_panel_004,4186327,4194304,0.9980981349945068,True,94620,0.022559165954589844,False,3882043,0.925551176071167,True
1713_stone_tiles_001,0,4194304,0.0,False,13410,0.003197193145751953,False,2560283,0.6104190349578857,True
ms_plastic003_027,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
0887_metal_scratches_rust,728969,4194304,0.17379975318908691,False,0,0.0,False,4194304,1.0,True
tc_marble_004,0,4194304,0.0,False,47006,0.011207103729248047,False,41469,0.009886980056762695,False
js_wood_panels_002,0,4194304,0.0,False,2404424,0.5732593536376953,True,559637,0.13342785835266113,False
acg_diamond_plate_004,3903004,4194304,0.9305486679077148,True,523556,0.12482547760009766,False,1876054,0.44728612899780273,True
ms_ground_0007__grass_path_3,0,4194304,0.0,False,17526,0.004178524017333984,False,2795106,0.666405200958252,True
acg_bamboo_002_a,0,4194304,0.0,False,0,0.0,False,122055,0.02910017967224121,False
st_fabric_061_002,0,4194304,0.0,False,1,2.384185791015625e-07,False,2172434,0.5179486274719238,True
st_fabric_148,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
1633_coconut_palm_tree_v3,0,4194304,0.0,False,0,0.0,False,3999473,0.9535486698150635,True
1239_metal_aircraft_interior_rusty,2015346,4194304,0.4804959297180176,True,991647,0.23642706871032715,True,922581,0.21996045112609863,True
1747_embossed_metal,4190475,4194304,0.9990870952606201,True,1841782,0.439115047454834,True,265251,0.06324076652526855,False
acg_chip_007,1177510,4194304,0.28074026107788086,True,1785404,0.4256734848022461,True,12567,0.002996206283569336,False
0307_concrete_010,0,4194304,0.0,False,0,0.0,False,3759356,0.8963003158569336,True
st_velvet_001,0,4194304,0.0,False,4194304,1.0,True,0,0.0,False
0835_dry_mud,0,4194304,0.0,False,0,0.0,False,4166420,0.993351936340332,True
0609_concrete_063,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
acg_chip_005,795534,4194304,0.18967008590698242,False,993686,0.23691320419311523,True,187167,0.04462409019470215,False
acg_chipboard_007,0,4194304,0.0,False,0,0.0,False,4194304,1.0,True
st_roof_tile_003,0,4194304,0.0,False,0,0.0,False,503051,0.11993670463562012,False
acg_planks_027_b,3935,4194304,0.0009381771087646484,False,0,0.0,False,4194079,0.9999463558197021,True
acg_roofing_tiles_004,0,4194304,0.0,False,0,0.0,False,2686543,0.640521764755249,True
