name,metal_pixels,total_pixels,metal_ratio,is_metal
ms_paving_stones_092__grass_001,0,4194304,0.0,False
2156_copper_plates,4190277,4194304,0.999039888381958,True
js_facades_009,0,4194304,0.0,False
0949_hotel_wall_1,0,4194304,0.0,False
ms_paving_stones_090__grass_001,0,4194304,0.0,False
st_ceramic_033,0,4194304,0.0,False
ms_paintedplaster002_050,0,4194304,0.0,False
st_acoustic_panel_005,0,4194304,0.0,False
acg_wood_floor_011,0,4194304,0.0,False
ms_bricks_055__concrete_040,0,4194304,0.0,False
ms_gravel_016__grass_001,0,4194304,0.0,False
acg_planks_011,9712,4194304,0.002315521240234375,False
0568_rotten_wood_boards,60,4194304,1.430511474609375e-05,False
acg_tiles_065,0,4194304,0.0,False
0673_metal_dumpster,0,4194304,0.0,False
cgbc_marble_004,0,4194304,0.0,False
0382_fantasy_elf_stone_floor,369947,4194304,0.08820223808288574,False
st_pavement_013,0,4194304,0.0,False
acg_bricks_069,0,4194304,0.0,False
acg_planks_015,31001,4194304,0.007391214370727539,False
1201_ceramic_tile,0,4194304,0.0,False
acg_metal_027,4194304,4194304,1.0,True
0678_trunk,0,4194304,0.0,False
tc_bricks_013,0,4194304,0.0,False
acg_cork_001,0,4194304,0.0,False
st_fabric_126,0,4194304,0.0,False
th_pine_bark,0,4194304,0.0,False
ms_plastic003_013,0,4194304,0.0,False
1688_pavement_tile1,0,4194304,0.0,False
1802_bricks,4194304,4194304,1.0,True
acg_leather_033_c,0,4194304,0.0,False
0048_organic_wood,0,4194304,0.0,False
0965_arcane_arabesque_patterns,458432,4194304,0.1092987060546875,False
st_camouflage_022,0,4194304,0.0,False
st_ceramic_051,0,4194304,0.0,False
ms_bricks_082_c__concrete_015,0,4194304,0.0,False
th_rock_wall_008,0,4194304,0.0,False
1324_brick_wall,0,4194304,0.0,False
tc_concrete_021,0,4194304,0.0,False
st_fabric_066_009,0,4194304,0.0,False
st_tiling_065,0,4194304,0.0,False
2019_duct_tape,3921164,4194304,0.9348783493041992,True
cgbc_wooden_planks_005,0,4194304,0.0,False
1502_skin_facial_hair,0,4194304,0.0,False
0146_fabric_suit_vintage,0,4194304,0.0,False
ms_gravel_023__grass_001,0,4194304,0.0,False
0372_wood_base_material,0,4194304,0.0,False
0994_marble_stone,0,4194304,0.0,False
1424_small_rocks,0,4194304,0.0,False
acg_paving_stones_125_a,0,4194304,0.0,False
0334_pw_cotton_fabric,0,4194304,0.0,False
1084_rock_faceted_1,0,4194304,0.0,False
acg_paving_stones_022,0,4194304,0.0,False
acg_granite_003_b,0,4194304,0.0,False
1939_ceramic_004,0,4194304,0.0,False
st_pavement_023,0,4194304,0.0,False
tc_tiles_017,0,4194304,0.0,False
acg_metal_037,4194304,4194304,1.0,True
acg_bricks_018,0,4194304,0.0,False
st_fabric_104,0,4194304,0.0,False
acg_asphalt_023_l,0,4194304,0.0,False
1063_stylized_rock_tile,0,4194304,0.0,False
ms_paving_stones_093__grass_004,0,4194304,0.0,False
cgbc_granite_001_small,0,4194304,0.0,False
acg_wood_floor_006,0,4194304,0.0,False
acg_concrete_041_a,0,4194304,0.0,False
0464_stacked_rectangular_stones,0,4194304,0.0,False
th_wood_trunk_wall,0,4194304,0.0,False
st_square_parquet_011,0,4194304,0.0,False
2157_copper_plates,4194264,4194304,0.9999904632568359,True
1266_dark_stone_tiles,1593,4194304,0.00037980079650878906,False
acg_wood_027,0,4194304,0.0,False
st_cloth_003,0,4194304,0.0,False
1119_damaged_broken_wall_v2,0,4194304,0.0,False
ms_gravel_030__grass_001,0,4194304,0.0,False
th_slate_floor,0,4194304,0.0,False
1015_ice_001_bitmap,0,4194304,0.0,False
0032_shingles,0,4194304,0.0,False
st_woodparquet_085,0,4194304,0.0,False
tc_wood_005,0,4194304,0.0,False
acg_tiles_033,0,4194304,0.0,False
1350_sand,0,4194304,0.0,False
0571_rotten_wood_boards,4690,4194304,0.0011181831359863281,False
2045_fan_pavement,0,4194304,0.0,False
acg_paving_stones_005,0,4194304,0.0,False
js_wall_decorated_001,4150308,4194304,0.9895105361938477,True
1882_roofing,0,4194304,0.0,False
tc_tiles_011,0,4194304,0.0,False
0760_macro_hull,4194304,4194304,1.0,True
2041_fan_pavement,0,4194304,0.0,False
tc_tiles_006,0,4194304,0.0,False
acg_painted_plaster_008,0,4194304,0.0,False
0049_organic_wood,0,4194304,0.0,False
1759_embossed_metal,4194304,4194304,1.0,True
th_brushed_concrete,0,4194304,0.0,False
1772_metal_welding,4194304,4194304,1.0,True
tc_metal_053,0,4194304,0.0,False
0674_metal_dumpster,0,4194304,0.0,False
1908_leather_002_bitmap,0,4194304,0.0,False
2094_square_wall,0,4194304,0.0,False
acg_planks_026_b,6674,4194304,0.0015912055969238281,False
ms_ground_051__snow_009_a,0,4194304,0.0,False
tc_marble_017,0,4194304,0.0,False
js_scifi_panels_002,0,4194304,0.0,False
acg_terrazzo_005,0,4194304,0.0,False
acg_metal_007,4193990,4194304,0.9999251365661621,True
0538_metal_steel_bumped,4193990,4194304,0.9999251365661621,True
0074_cardboard,0,4194304,0.0,False
acg_wood_floor_023,0,4194304,0.0,False
ms_plastic002_062,0,4194304,0.0,False
acg_facade_015,0,4194304,0.0,False
1944_ceramic_004,0,4194304,0.0,False
st_classic_parquet_006,0,4194304,0.0,False
acg_metal_plates_015_a,45155,4194304,0.010765790939331055,False
1042_metal_flat_unpainted,4088591,4194304,0.9747960567474365,True
acg_painted_wood_008_a,0,4194304,0.0,False
acg_tiles_046,0,4194304,0.0,False
ms_plastic003_009,0,4194304,0.0,False
0312_concrete_010,0,4194304,0.0,False
1858_hole_mesh,0,4194304,0.0,False
1186_wenge,0,4194304,0.0,False
0721_wood_painted_peeling,0,4194304,0.0,False
js_wall_facade_001,0,4194304,0.0,False
cgbc_brick_wall_027,0,4194304,0.0,False
ms_leather_011,0,4194304,0.0,False
acg_planks_027_a,3935,4194304,0.0009381771087646484,False
1133_chainmail,1243419,4194304,0.29645419120788574,True
0036_organic_wood,0,4194304,0.0,False
acg_road_005,0,4194304,0.0,False
st_wood_parquet_064,0,4194304,0.0,False
1395_stylized_wood_planks_v2,0,4194304,0.0,False
ms_leatherstitch_081,0,4194304,0.0,False
0526_wood_024_walnut,0,4194304,0.0,False
1831_wood_stylized_planks,0,4194304,0.0,False
acg_sponge_002,0,4194304,0.0,False
0927_ceramic_mat,0,4194304,0.0,False
ms_cobblestone_02__snow_006,0,4194304,0.0,False
cgbc_brick_wall_013,0,4194304,0.0,False
st_black_tiling_036,0,4194304,0.0,False
th_rough_plaster_brick_004,0,4194304,0.0,False
th_plaster_brick_001,0,4194304,0.0,False
st_woodparquet_086,0,4194304,0.0,False
acg_tiles_100,0,4194304,0.0,False
ms_gravel_033__grass_002,0,4194304,0.0,False
acg_plaster_005,0,4194304,0.0,False
acg_thatched_roof_001_a,0,4194304,0.0,False
tc_concrete_009,0,4194304,0.0,False
th_grey_roof_tiles_002,0,4194304,0.0,False
acg_wood_017,0,4194304,0.0,False
ms_ground_037__snow_008_c,0,4194304,0.0,False
st_clean_concrete_tile,0,4194304,0.0,False
1836_wood_stylized_planks,0,4194304,0.0,False
1790_bricks,4194304,4194304,1.0,True
acg_christmas_tree_ornament_002,3242163,4194304,0.7729918956756592,True
st_wood_parquet_056,0,4194304,0.0,False
tc_wood_004,0,4194304,0.0,False
ms_paving_stones_014__grass_002,0,4194304,0.0,False
js_concrete_decorative_001,0,4194304,0.0,False
th_asphalt_004,0,4194304,0.0,False
1621_metal_steel_parkerized,4194304,4194304,1.0,True
acg_wood_083_b,0,4194304,0.0,False
1509_wood_base,0,4194304,0.0,False
tc_paper_015,0,4194304,0.0,False
0865_cinder_block_-_cmu,0,4194304,0.0,False
1716_stone_tiles_001,0,4194304,0.0,False
acg_rust_005,825,4194304,0.00019669532775878906,False
ms_leatherstitch_087,0,4194304,0.0,False
tc_metal_039,4194304,4194304,1.0,True
tc_others_022,0,4194304,0.0,False
acg_concrete_004,0,4194304,0.0,False
st_pavement_001,0,4194304,0.0,False
st_fabric_064_000,0,4194304,0.0,False
2039_pw_concrete_wall001,91115,4194304,0.021723508834838867,False
0720_wood_painted_peeling,0,4194304,0.0,False
acg_painted_wood_001,0,4194304,0.0,False
1538_furniture_plastic_melamine,0,4194304,0.0,False
1511_wood_base,0,4194304,0.0,False
tc_fabric_030,0,4194304,0.0,False
0452_stacked_rectangular_stones,0,4194304,0.0,False
cgbc_brick_wall_021,0,4194304,0.0,False
acg_plastic_011,0,4194304,0.0,False
1468_sand_dunes,0,4194304,0.0,False
th_brick_wall_004,0,4194304,0.0,False
ms_ground_050__snow_008_b,0,4194304,0.0,False
cgbc_white_hexagonal_tiles_001,0,4194304,0.0,False
2201_metal_hammered_steel,4173964,4194304,0.9951505661010742,True
0641_metal_006,4194304,4194304,1.0,True
1769_metal_welding,4194304,4194304,1.0,True
ms_gravel_013__grass_002,0,4194304,0.0,False
cgbc_thin_stainless_steel_tiles_001,3989888,4194304,0.951263427734375,True
acg_carpet_005,0,4194304,0.0,False
2054_fan_pavement,0,4194304,0.0,False
acg_leather_032,0,4194304,0.0,False
acg_sign_005,2114,4194304,0.0005040168762207031,False
ms_gravel_025__snow_002,0,4194304,0.0,False
cgbc_scratched_gold_001,0,4194304,0.0,False
ms_bricks_041__concrete_044_c,0,4194304,0.0,False
th_denim_fabric,0,4194304,0.0,False
acg_candy_001,0,4194304,0.0,False
0351_pw_cotton_fabric,0,4194304,0.0,False
1483_carbon_fiber,0,4194304,0.0,False
0415_swamp_creature,0,4194304,0.0,False
tc_bricks_022,0,4194304,0.0,False
acg_foil_001,4194304,4194304,1.0,True
st_concrete_047,0,4194304,0.0,False
ms_paintedplaster001_018,0,4194304,0.0,False
ms_concrete_011__moss_001,0,4194304,0.0,False
0585_pw_plank_wood_base,0,4194304,0.0,False
0085_frog_leather_wrinkles,0,4194304,0.0,False
acg_wicker_012_a,0,4194304,0.0,False
js_concrete_rough_001,0,4194304,0.0,False
ms_paintedplaster001_014,0,4194304,0.0,False
ms_leatherstitch_096,0,4194304,0.0,False
acg_metal_plates_010,3395750,4194304,0.8096098899841309,True
st_camouflage_029,0,4194304,0.0,False
acg_bricks_053,0,4194304,0.0,False
st_fabric_101,0,4194304,0.0,False
acg_metal_047_b,4053492,4194304,0.9664278030395508,True
tc_wood_014,0,4194304,0.0,False
cgbc_black_tiles_005,0,4194304,0.0,False
1200_ceramic_tile,0,4194304,0.0,False
js_concrete_base_003,0,4194304,0.0,False
tc_tiles_064,0,4194304,0.0,False
acg_wicker_002,0,4194304,0.0,False
0220_bark_old_ginko,0,4194304,0.0,False
1934_ceramic_004,0,4194304,0.0,False
1079_stylized_rock_tile,0,4194304,0.0,False
st_camouflage_028,0,4194304,0.0,False
acg_planks_017,39344,4194304,0.009380340576171875,False
st_brown_leather_021,0,4194304,0.0,False
1566_bucher_tile,2840714,4194304,0.677278995513916,True
0561_rotten_wood_boards,673,4194304,0.00016045570373535156,False
tc_wood_034,45174,4194304,0.010770320892333984,False
js_fabric_pattern_002,0,4194304,0.0,False
1673_plastic_base,0,4194304,0.0,False
js_stylized_024_leather_sofa_002,136040,4194304,0.03243446350097656,False
1075_stylized_rock_tile,0,4194304,0.0,False
cgbc_dirty_gold_001,3958155,4194304,0.9436976909637451,True
js_wood_wall_001,0,4194304,0.0,False
acg_concrete_005,0,4194304,0.0,False
acg_paving_stones_026,0,4194304,0.0,False
1925_metal_chainmail,4194304,4194304,1.0,True
st_marble_036,0,4194304,0.0,False
tc_bricks_018,0,4194304,0.0,False
0457_stacked_rectangular_stones,0,4194304,0.0,False
0660_church_tiles,0,4194304,0.0,False
tc_tiles_111,0,4194304,0.0,False
tc_wood_047,0,4194304,0.0,False
1786_fabric_silk,230404,4194304,0.054932594299316406,False
th_red_bricks_004,0,4194304,0.0,False
acg_concrete_044_d,0,4194304,0.0,False
1117_damaged_broken_wall_v2,0,4194304,0.0,False
0153_fabric_suit_vintage,0,4194304,0.0,False
1819_wood_stylized_planks,0,4194304,0.0,False
acg_wood_siding_013,0,4194304,0.0,False
0771_macro_hull,75701,4194304,0.018048524856567383,False
1699_pavement_tile1,0,4194304,0.0,False
th_medieval_wall_002,0,4194304,0.0,False
acg_paving_stones_007,0,4194304,0.0,False
st_hungarian_parquet_006,0,4194304,0.0,False
acg_wood_siding_008,3363,4194304,0.0008018016815185547,False
ms_plastic002_056,0,4194304,0.0,False
0566_rotten_wood_boards,844,4194304,0.00020122528076171875,False
acg_bricks_030,0,4194304,0.0,False
th_kitchen_wood,0,4194304,0.0,False
st_bamboo_fence_001,0,4194304,0.0,False
tc_concrete_023,0,4194304,0.0,False
0493_rock_moss,0,4194304,0.0,False
1961_rock_wall_mossy_yet,0,4194304,0.0,False
0694_trunk,0,4194304,0.0,False
acg_concrete_033,0,4194304,0.0,False
st_fabric_086,0,4194304,0.0,False
acg_bricks_082_a,0,4194304,0.0,False
st_fabric_062_008,0,4194304,0.0,False
acg_fence_002,3929464,4194304,0.9368572235107422,True
acg_office_ceiling_001,0,4194304,0.0,False
1863_hole_mesh,0,4194304,0.0,False
acg_carpet_001,0,4194304,0.0,False
tc_food_012,0,4194304,0.0,False
0930_ceramic_mat,0,4194304,0.0,False
1853_concrete_044,0,4194304,0.0,False
tc_fabric_027,0,4194304,0.0,False
js_fabric_linen_001,0,4194304,0.0,False
0714_deck_metal_gripstrips,162678,4194304,0.038785457611083984,False
0755_macro_hull,1467,4194304,0.0003497600555419922,False
st_roof_tile_007,0,4194304,0.0,False
st_fabric_143,0,4194304,0.0,False
acg_planks_021,0,4194304,0.0,False
0369_metal_oxidized_aluminium,4194304,4194304,1.0,True
acg_marble_023,0,4194304,0.0,False
1737_old_brick_generator,452,4194304,0.00010776519775390625,False
acg_asphalt_022,0,4194304,0.0,False
th_concrete_wall_005,0,4194304,0.0,False
ms_plastic003_004,0,4194304,0.0,False
0024_shingles,0,4194304,0.0,False
acg_paving_stones_012,0,4194304,0.0,False
2148_copper_plates,4186663,4194304,0.998178243637085,True
acg_painted_plaster_004,0,4194304,0.0,False
1601_japanese_style_concrete_retaining_wall_01,0,4194304,0.0,False
tc_food_011,0,4194304,0.0,False
acg_leather_006,0,4194304,0.0,False
acg_bricks_070,0,4194304,0.0,False
0726_wood_painted_peeling,0,4194304,0.0,False
th_gravel_embedded_concrete,0,4194304,0.0,False
acg_concrete_028,0,4194304,0.0,False
st_fabric_065_009,0,4194304,0.0,False
acg_metal_walkway_009,3524814,4194304,0.8403811454772949,True
st_pavement_025,0,4194304,0.0,False
tc_metal_074,4194304,4194304,1.0,True
0958_arcane_arabesque_patterns,1357092,4194304,0.32355594635009766,True
0117_cliff,0,4194304,0.0,False
ms_gravel_037__snow_009_b,0,4194304,0.0,False
js_tiles_decorative_004,0,4194304,0.0,False
st_tiling_051,0,4194304,0.0,False
cgbc_bronze_002,4192721,4194304,0.9996225833892822,True
0301_concrete_010,0,4194304,0.0,False
ms_leatherstitch_062,0,4194304,0.0,False
ms_ground_030__snow_007_c,0,4194304,0.0,False
st_bronze_old_000,4194304,4194304,1.0,True
acg_tiles_086,0,4194304,0.0,False
th_concrete_debris,0,4194304,0.0,False
2013_duct_tape,4178895,4194304,0.996326208114624,True
0618_concrete_063,0,4194304,0.0,False
1444_wood,0,4194304,0.0,False
cgbc_blue_tiles_001,0,4194304,0.0,False
st_padded_leather_001,0,4194304,0.0,False
1893_metal_iron_plates,957867,4194304,0.22837328910827637,True
ms_paving_stone_05__snow_010_b,0,4194304,0.0,False
ms_plastic003_015,0,4194304,0.0,False
tc_others_032,0,4194304,0.0,False
1953_herringbone_brick_floor_-_procedural,0,4194304,0.0,False
1493_skin_facial_hair,0,4194304,0.0,False
1687_pavement_tile1,0,4194304,0.0,False
0199_aluminium_brushed,4194304,4194304,1.0,True
st_checkered_fabric,0,4194304,0.0,False
0745_biker_leather,0,4194304,0.0,False
st_white_leather,13681,4194304,0.0032618045806884766,False
0079_frog_leather_wrinkles,0,4194304,0.0,False
st_tiling_056,0,4194304,0.0,False
0724_wood_painted_peeling,0,4194304,0.0,False
acg_wood_009,0,4194304,0.0,False
1632_coconut_palm_tree_v3,0,4194304,0.0,False
js_wood_roof,0,4194304,0.0,False
1146_abandoned_hotel_marble_floor,269991,4194304,0.06437087059020996,False
tc_rooftop_006,0,4194304,0.0,False
1083_rock_faceted_1,0,4194304,0.0,False
1370_camouflage_001,0,4194304,0.0,False
st_square_parquet_texture_001,0,4194304,0.0,False
cgbc_brick_wall_029,0,4194304,0.0,False
0253_grass_paver,6634,4194304,0.0015816688537597656,False
0979_snow,0,4194304,0.0,False
tc_marble_015,0,4194304,0.0,False
1223_rough_wall_paint,0,4194304,0.0,False
js_leather_worn_001,0,4194304,0.0,False
0938_granite_001,0,4194304,0.0,False
acg_paving_stones_056,0,4194304,0.0,False
ms_paving_stones_015__grass_003,0,4194304,0.0,False
tc_fabric_020,4172383,4194304,0.9947736263275146,True
cgbc_manhole_cover_001,387449,4194304,0.09237504005432129,False
acg_wood_floor_030,0,4194304,0.0,False
acg_paving_stones_109,0,4194304,0.0,False
cgbc_mossy_bark_001,0,4194304,0.0,False
tc_paper_019,3260398,4194304,0.7773394584655762,True
st_pavement_026,0,4194304,0.0,False
acg_asphalt_024_c,0,4194304,0.0,False
st_fabric_121,0,4194304,0.0,False
0709_deck_metal_gripstrips,177606,4194304,0.04234457015991211,False
ms_paving_stones_129__grass_004,0,4194304,0.0,False
1067_stylized_rock_tile,0,4194304,0.0,False
cgbc_rusty_corrugated_metal_panel_002,3387412,4194304,0.807621955871582,True
st_wood_parquet_068,0,4194304,0.0,False
1690_pavement_tile1,0,4194304,0.0,False
cgbc_small_tiles_004,0,4194304,0.0,False
0009_particle_board,0,4194304,0.0,False
acg_wood_floor_007,0,4194304,0.0,False
1596_japanese_style_concrete_retaining_wall_01,0,4194304,0.0,False
ms_ground_037__snow_007_c,0,4194304,0.0,False
th_rust_coarse_001,0,4194304,0.0,False
js_foam_soundproofing,0,4194304,0.0,False
1302_pattern_tile,924184,4194304,0.22034263610839844,True
st_tiling_023,0,4194304,0.0,False
st_fabric_067_004,0,4194304,0.0,False
0790_stylized_rock,0,4194304,0.0,False
tc_plastic_016,0,4194304,0.0,False
1883_roofing,0,4194304,0.0,False
acg_fabric_056,0,4194304,0.0,False
st_tiling_021,0,4194304,0.0,False
acg_paving_stones_048,0,4194304,0.0,False
st_fabric_084,0,4194304,0.0,False
acg_sign_022,2114,4194304,0.0005040168762207031,False
0621_concrete_063,0,4194304,0.0,False
cgbc_striped_metal_wall_001,3104768,4194304,0.740234375,True
1541_furniture_plastic_melamine,0,4194304,0.0,False
0246_grass_paver,6075,4194304,0.0014483928680419922,False
acg_marble_015,0,4194304,0.0,False
th_worn_patterned_pavers,0,4194304,0.0,False
0926_ceramic_mat,0,4194304,0.0,False
1268_dark_stone_tiles,4705,4194304,0.0011217594146728516,False
acg_painted_metal_010,0,4194304,0.0,False
tc_others_030,0,4194304,0.0,False
cgbc_natural_stone_005,0,4194304,0.0,False
0488_rock_moss,0,4194304,0.0,False
0723_wood_painted_peeling,0,4194304,0.0,False
2179_bruno_copacabana,0,4194304,0.0,False
tc_plants_007,0,4194304,0.0,False
1638_coconut_palm_tree_v3,0,4194304,0.0,False
0062_cardboard,0,4194304,0.0,False
ms_paintedplaster002_015,0,4194304,0.0,False
2101_square_wall,0,4194304,0.0,False
acg_fence_003,4188191,4194304,0.9985425472259521,True
acg_leather_031,0,4194304,0.0,False
cgbc_white_tiles_006,0,4194304,0.0,False
acg_carpet_008,0,4194304,0.0,False
st_pavement_030,0,4194304,0.0,False
tc_tiles_055,0,4194304,0.0,False
2021_pw_concrete_wall001,403615,4194304,0.09622931480407715,False
th_asphalt_floor,0,4194304,0.0,False
th_embedded_rock_floor,0,4194304,0.0,False
acg_wood_chips_001,0,4194304,0.0,False
0454_stacked_rectangular_stones,0,4194304,0.0,False
acg_fabric_063,0,4194304,0.0,False
cgbc_square_tiles_003,0,4194304,0.0,False
0026_shingles,0,4194304,0.0,False
cgbc_windmill_tiles_004,0,4194304,0.0,False
acg_wood_077,0,4194304,0.0,False
th_castle_wall_slates,0,4194304,0.0,False
1974_rock_wall_mossy_yet,0,4194304,0.0,False
1413_ground_cracked_ground,0,4194304,0.0,False
cgbc_windmill_tiles_006,0,4194304,0.0,False
acg_paving_stones_115_b,0,4194304,0.0,False
th_corrugated_iron,4192961,4194304,0.9996798038482666,True
0501_sci_fi_007,4194304,4194304,1.0,True
js_wood_floor_002,0,4194304,0.0,False
1220_rough_wall_paint,0,4194304,0.0,False
1227_rough_wall_paint,0,4194304,0.0,False
ms_bricks_081_c__concrete_040,0,4194304,0.0,False
ms_paving_stones_009__grass_004,0,4194304,0.0,False
cgbc_metal_tiles_004,4194146,4194304,0.999962329864502,True
th_brown_planks_004,0,4194304,0.0,False
st_woodparquet_081,0,4194304,0.0,False
acg_wood_080,4231,4194304,0.001008749008178711,False
acg_wood_floor_053,0,4194304,0.0,False
0426_old_wood,0,4194304,0.0,False
tc_plastic_010,0,4194304,0.0,False
js_fabric_mattress_001_004,0,4194304,0.0,False
acg_fabric_039,0,4194304,0.0,False
ms_ground_040__snow_010_a,0,4194304,0.0,False
th_laminate_floor_003,0,4194304,0.0,False
js_stylized_021_wood_tables_002,0,4194304,0.0,False
st_fabric_154,0,4194304,0.0,False
tc_rooftop_008,0,4194304,0.0,False
0167_marco_b_broken_concrete_tiles,0,4194304,0.0,False
0917_ceramic_mat,0,4194304,0.0,False
1651_coconut_palm_tree_v3,0,4194304,0.0,False
2152_copper_plates,4172342,4194304,0.9947638511657715,True
js_facades_004,0,4194304,0.0,False
2188_bruno_copacabana,0,4194304,0.0,False
ms_paving_stones_126_b__grass_001,0,4194304,0.0,False
st_fabric_064_002,0,4194304,0.0,False
1594_japanese_style_concrete_retaining_wall_01,0,4194304,0.0,False
1403_stylized_wood_planks_v2,0,4194304,0.0,False
1357_sand,0,4194304,0.0,False
1525_wood_base,0,4194304,0.0,False
acg_tiles_120,0,4194304,0.0,False
st_wood_parquet_059,0,4194304,0.0,False
0188_aluminium_brushed,4192101,4194304,0.9994747638702393,True
ms_bricks_014__concrete_028,0,4194304,0.0,False
js_holidays_ornaments_002,139438,4194304,0.03324460983276367,False
js_stylized_022_tatami,0,4194304,0.0,False
st_jean_003,0,4194304,0.0,False
acg_bricks_005,0,4194304,0.0,False
cgbc_wood_006,0,4194304,0.0,False
ms_white_sandstone_blocks_02__snow_ground_003,0,4194304,0.0,False
js_food_candy_cane,0,4194304,0.0,False
acg_metal_046_b,4052849,4194304,0.9662744998931885,True
tc_fabrics_061,0,4194304,0.0,False
th_stone_tiles,0,4194304,0.0,False
acg_wood_030,0,4194304,0.0,False
acg_marble_020,0,4194304,0.0,False
acg_bricks_054,0,4194304,0.0,False
st_tiling_013,0,4194304,0.0,False
js_tactile_blocks_concrete_lines,0,4194304,0.0,False
ms_paving_stones_132__grass_004,0,4194304,0.0,False
tc_metal_066,4194304,4194304,1.0,True
0939_granite_001,0,4194304,0.0,False
acg_solar_panel_004,4186327,4194304,0.9980981349945068,True
1713_stone_tiles_001,0,4194304,0.0,False
ms_plastic003_027,0,4194304,0.0,False
0887_metal_scratches_rust,728969,4194304,0.17379975318908691,False
tc_marble_004,0,4194304,0.0,False
js_wood_panels_002,0,4194304,0.0,False
acg_diamond_plate_004,3903004,4194304,0.9305486679077148,True
ms_ground_0007__grass_path_3,0,4194304,0.0,False
acg_bamboo_002_a,0,4194304,0.0,False
st_fabric_061_002,0,4194304,0.0,False
st_fabric_148,0,4194304,0.0,False
1633_coconut_palm_tree_v3,0,4194304,0.0,False
1239_metal_aircraft_interior_rusty,2015346,4194304,0.4804959297180176,True
1747_embossed_metal,4190475,4194304,0.9990870952606201,True
acg_chip_007,1177510,4194304,0.28074026107788086,True
0307_concrete_010,0,4194304,0.0,False
st_velvet_001,0,4194304,0.0,False
0835_dry_mud,0,4194304,0.0,False
0609_concrete_063,0,4194304,0.0,False
acg_chip_005,795534,4194304,0.18967008590698242,False
acg_chipboard_007,0,4194304,0.0,False
st_roof_tile_003,0,4194304,0.0,False
acg_planks_027_b,3935,4194304,0.0009381771087646484,False
acg_roofing_tiles_004,0,4194304,0.0,False
acg_concrete_020,0,4194304,0.0,False
1155_fake_croc,0,4194304,0.0,False
st_tiling_027,0,4194304,0.0,False
th_stone_tiles_003,0,4194304,0.0,False
0367_metal_oxidized_aluminium,4194304,4194304,1.0,True
js_wall_padded_001,18864,4194304,0.004497528076171875,False
1194_ceramic_tile,0,4194304,0.0,False
0869_aged_chrome,4194304,4194304,1.0,True
acg_fabric_023,0,4194304,0.0,False
acg_wood_siding_011,0,4194304,0.0,False
tc_tiles_014,0,4194304,0.0,False
0587_pw_plank_wood_base,0,4194304,0.0,False
acg_leather_010,0,4194304,0.0,False
1174_wenge,0,4194304,0.0,False
0100_stone_floor,0,4194304,0.0,False
acg_wicker_004,0,4194304,0.0,False
tc_tiles_025,0,4194304,0.0,False
ms_paintedplaster002_061,0,4194304,0.0,False
1242_metal_base,4194304,4194304,1.0,True
ms_paving_stones_030__snow_008_a,0,4194304,0.0,False
1310_pattern_tile,496319,4194304,0.1183316707611084,False
acg_concrete_031,0,4194304,0.0,False
th_red_bricks_002,0,4194304,0.0,False
acg_paving_stones_092,0,4194304,0.0,False
th_short_bricks_floor,0,4194304,0.0,False
1236_metal_aircraft_interior_rusty,2016543,4194304,0.48078131675720215,True
tc_paper_026,0,4194304,0.0,False
0881_leather_interior,0,4194304,0.0,False
ms_gravel_035__grass_002,0,4194304,0.0,False
st_woodparquet_082,0,4194304,0.0,False
st_camouflage_018,0,4194304,0.0,False
st_tiling_020,0,4194304,0.0,False
acg_planks_023_b,3792,4194304,0.000904083251953125,False
cgbc_bathroom_floor_tiles_001,0,4194304,0.0,False
tc_bricks_012,0,4194304,0.0,False
cgbc_white_stucco_wall_002,0,4194304,0.0,False
ms_paving_stones_031__grass_002,0,4194304,0.0,False
0727_wood_painted_peeling,0,4194304,0.0,False
ms_ground_017__snow_007_b,0,4194304,0.0,False
acg_tiles_109,0,4194304,0.0,False
st_grey_ceramic_016,0,4194304,0.0,False
acg_plaster_002,0,4194304,0.0,False
ms_paving_stones_033__grass_004,0,4194304,0.0,False
acg_plaster_001,0,4194304,0.0,False
0447_pw_wood_log,0,4194304,0.0,False
1203_ceramic_tile,0,4194304,0.0,False
0015_shingles,0,4194304,0.0,False
tc_paper_028,0,4194304,0.0,False
st_ceramic_053,0,4194304,0.0,False
js_wall_painted_rough_001,0,4194304,0.0,False
acg_wood_078,0,4194304,0.0,False
st_camouflage_016,0,4194304,0.0,False
acg_cardboard_003,0,4194304,0.0,False
1121_chainmail,1742380,4194304,0.41541576385498047,True
tc_fabrics_065,0,4194304,0.0,False
acg_tiles_085,0,4194304,0.0,False
0400_swamp_creature,0,4194304,0.0,False
0642_metal_006,4194304,4194304,1.0,True
th_leather_white,0,4194304,0.0,False
st_fabric_067_007,0,4194304,0.0,False
1131_chainmail,1746661,4194304,0.41643643379211426,True
tc_metal_070,3303995,4194304,0.787733793258667,True
ms_plastic003_032,0,4194304,0.0,False
js_wood_parquet_002,0,4194304,0.0,False
0460_stacked_rectangular_stones,0,4194304,0.0,False
acg_wood_070,0,4194304,0.0,False
1035_metal_flat_unpainted,4106547,4194304,0.9790771007537842,True
js_tiles_009,0,4194304,0.0,False
0546_metal_steel_bumped,4194303,4194304,0.9999997615814209,True
1762_embossed_metal,4194304,4194304,1.0,True
st_woodparquet_079,0,4194304,0.0,False
st_marble_040,0,4194304,0.0,False
st_terrazzo_light,0,4194304,0.0,False
acg_marble_022,0,4194304,0.0,False
